season,episode,character_killed,killer,method,method_cat,reason,location,allegiance,importance,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
8,3,Horse,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,None,1,
8,3,Dothraki rider,Wight,Unknown,Unknown,Killed during the Battle of Winterfell,Winterfell,House Targaryen,1,
